subject,relation,object
9781941920633,es un codigo ISBN de una edicion publicada por,Deep Vellum Publishing
9781941920633,está escrito en,Inglés
Gonçalo Tavares,es autor de la obra,Geography of Rebels Trilogy
Geography of Rebels Trilogy,pertenece al género,"Fiction, general"
9786059908009,es un codigo ISBN para el libro,Beyefendiler
9786059908009,es un codigo ISBN de una edicion publicada por,Kirmizi Kedi
6059908004,es un codigo ISBN para el libro,Beyefendiler
6059908004,es un codigo ISBN de una edicion publicada por,Kirmizi Kedi
Gonçalo Tavares,es autor de la obra,Beyefendiler
9726107997,es un codigo ISBN para el libro,Biblioteca 1
9726107997,es un codigo ISBN de una edicion publicada por,Campo das Letras
9726107997,está escrito en,Portugués
Gonçalo Tavares,es autor de la obra,Biblioteca 1
9722115537,es un codigo ISBN para el libro,O Senhor Henri
9722115537,es un codigo ISBN de una edicion publicada por,Editorial Caminho
9722115537,está escrito en,Portugués
9789722115537,es un codigo ISBN para el libro,O Senhor Henri
9789722115537,es un codigo ISBN de una edicion publicada por,Editorial Caminho
9789722115537,está escrito en,Portugués
8439720521,es un codigo ISBN para el libro,O Senhor Henri
8439720521,es un codigo ISBN de una edicion publicada por,LITERATURA RANDOM HOUSE
8439720521,está escrito en,Español
9788439720522,es un codigo ISBN para el libro,O Senhor Henri
9788439720522,es un codigo ISBN de una edicion publicada por,LITERATURA RANDOM HOUSE
9788439720522,está escrito en,Español
9722115537,es un codigo ISBN de una edicion publicada por,"Livraria Caminho, Editorial"
Gonçalo Tavares,es autor de la obra,O Senhor Henri
9789722126564,es un codigo ISBN para el libro,Atlas do corpo e da imaginação (portuguese)
9789722126564,es un codigo ISBN de una edicion publicada por,Caminho
9789722126564,está escrito en,Portugués
9722126563,es un codigo ISBN para el libro,Atlas do corpo e da imaginação (portuguese)
9722126563,es un codigo ISBN de una edicion publicada por,Caminho
9722126563,está escrito en,Portugués
Gonçalo Tavares,es autor de la obra,Atlas do corpo e da imaginação (portuguese)
Atlas do corpo e da imaginação (portuguese),pertenece al género,Human body (Philosophy)
Atlas do corpo e da imaginação (portuguese),pertenece al género,Imagination (Philosophy)
Atlas do corpo e da imaginação (portuguese),pertenece al género,B105.b64 t38 2013
9786074111385,es un codigo ISBN para el libro,Canções mexicanas
9786074111385,es un codigo ISBN de una edicion publicada por,Almadía
9786074111385,está escrito en,Español
6074111383,es un codigo ISBN para el libro,Canções mexicanas
6074111383,es un codigo ISBN de una edicion publicada por,Almadía
6074111383,está escrito en,Español
9789896412623,es un codigo ISBN para el libro,Canções mexicanas
9789896412623,es un codigo ISBN de una edicion publicada por,Relógio d'Água
9789896412623,está escrito en,Portugués
Gonçalo Tavares,es autor de la obra,Canções mexicanas
Canções mexicanas,pertenece al género,Authors
Canções mexicanas,pertenece al género,Cuentos portugueses
Canções mexicanas,pertenece al género,Portuguese Short stories
Miguel Esteves Cardoso,es de nacionalidad,Portugal
9723703742,es un codigo ISBN para el libro,O amor é fodido
9723703742,es un codigo ISBN de una edicion publicada por,Assírio & Alvim
9723703742,está escrito en,Portugués
Miguel Esteves Cardoso,es autor de la obra,O amor é fodido
972254053X,es un codigo ISBN para el libro,As 100 Melhores Crónicas
972254053X,es un codigo ISBN de una edicion publicada por,Bertrand Editora
9789722540537,es un codigo ISBN para el libro,As 100 Melhores Crónicas
9789722540537,es un codigo ISBN de una edicion publicada por,Bertrand Editora
Miguel Esteves Cardoso,es autor de la obra,As 100 Melhores Crónicas
9723708752,es un codigo ISBN para el libro,Escrítica pop
9723708752,es un codigo ISBN de una edicion publicada por,Assírio & Alvim
9723708752,está escrito en,Portugués
Miguel Esteves Cardoso,es autor de la obra,Escrítica pop
9789722547109,es un codigo ISBN para el libro,Como Escrever
9789722547109,es un codigo ISBN de una edicion publicada por,Bertrand Editora
9789722547109,está escrito en,Portugués
Miguel Esteves Cardoso,es autor de la obra,Como Escrever
9789723710403,es un codigo ISBN para el libro,A minha andorinha
9789723710403,es un codigo ISBN de una edicion publicada por,Assírio & Alvim
9789723710403,está escrito en,Portugués
Miguel Esteves Cardoso,es autor de la obra,A minha andorinha
A minha andorinha,pertenece al género,Civilization
9789720031938,es un codigo ISBN para el libro,No passado e no futuro estamos todos mortos
9789720031938,es un codigo ISBN de una edicion publicada por,Porto Editora
9789720031938,está escrito en,Portugués
Miguel Esteves Cardoso,es autor de la obra,No passado e no futuro estamos todos mortos
9789720046475,es un codigo ISBN para el libro,Amores e saudades de um português arreliado
9789720046475,es un codigo ISBN de una edicion publicada por,Porto Editora
9789720046475,está escrito en,Portugués
Miguel Esteves Cardoso,es autor de la obra,Amores e saudades de um português arreliado
Amores e saudades de um português arreliado,pertenece al género,Love
9723706431,es un codigo ISBN para el libro,Explicações de Português
9723706431,es un codigo ISBN de una edicion publicada por,Assírio & Alvim
9723706431,está escrito en,Portugués
9789720046031,es un codigo ISBN para el libro,Explicações de Português
9789720046031,es un codigo ISBN de una edicion publicada por,Porto Editora
9789720046031,está escrito en,Portugués
Miguel Esteves Cardoso,es autor de la obra,Explicações de Português
9723702509,es un codigo ISBN para el libro,As minhas aventuras na República Portuguesa
9723702509,es un codigo ISBN de una edicion publicada por,Assírio e Alvim
9723702509,está escrito en,Portugués
Miguel Esteves Cardoso,es autor de la obra,As minhas aventuras na República Portuguesa
As minhas aventuras na República Portuguesa,pertenece al género,Civilization
9723704056,es un codigo ISBN para el libro,O cemitério de raparigas
9723704056,es un codigo ISBN de una edicion publicada por,Assírio & Alvim
9723704056,está escrito en,Portugués
Miguel Esteves Cardoso,es autor de la obra,O cemitério de raparigas
9723702916,es un codigo ISBN para el libro,Os meus problemas
9723702916,es un codigo ISBN de una edicion publicada por,Assírio & Alvim
9723702916,está escrito en,Portugués
Miguel Esteves Cardoso,es autor de la obra,Os meus problemas
Os meus problemas,pertenece al género,Civilization
9723701782,es un codigo ISBN para el libro,A vida inteira
9723701782,es un codigo ISBN de una edicion publicada por,Assírio & Alvim
9723701782,está escrito en,Portugués
Miguel Esteves Cardoso,es autor de la obra,A vida inteira
9723702746,es un codigo ISBN para el libro,A causa das coisas
9723702746,es un codigo ISBN de una edicion publicada por,Assírio & Alvim
9723702746,está escrito en,Portugués
9723702746,es un codigo ISBN de una edicion publicada por,Assírio & Alvim
Miguel Esteves Cardoso,es autor de la obra,A causa das coisas
A causa das coisas,pertenece al género,Civilization
Miguel Sousa Tavares,es de nacionalidad,Portugal
9788535923254,es un codigo ISBN para el libro,Madrugada Suja (Em Portugues do Brasil)
9788535923254,es un codigo ISBN de una edicion publicada por,Companhia das Letras
9788535923254,está escrito en,Portugués
853592325X,es un codigo ISBN para el libro,Madrugada Suja (Em Portugues do Brasil)
853592325X,es un codigo ISBN de una edicion publicada por,Companhia das Letras
853592325X,está escrito en,Portugués
Miguel Sousa Tavares,es autor de la obra,Madrugada Suja (Em Portugues do Brasil)
9895550669,es un codigo ISBN para el libro,Sul Viagens
9895550669,es un codigo ISBN de una edicion publicada por,oficina
9789895550661,es un codigo ISBN para el libro,Sul Viagens
9789895550661,es un codigo ISBN de una edicion publicada por,oficina
Miguel Sousa Tavares,es autor de la obra,Sul Viagens
Sul Viagens,pertenece al género,Travel
Sul Viagens,pertenece al género,Journalists
9897241930,es un codigo ISBN para el libro,Não Se Encontra O Que Se Procura
9897241930,es un codigo ISBN de una edicion publicada por,Clube do Autor
9789897241932,es un codigo ISBN para el libro,Não Se Encontra O Que Se Procura
9789897241932,es un codigo ISBN de una edicion publicada por,Clube do Autor
Miguel Sousa Tavares,es autor de la obra,Não Se Encontra O Que Se Procura
8495616734,es un codigo ISBN para el libro,Equador
8495616734,es un codigo ISBN de una edicion publicada por,Edicions La Campana
9788495616739,es un codigo ISBN para el libro,Equador
9788495616739,es un codigo ISBN de una edicion publicada por,Edicions La Campana
8520916368,es un codigo ISBN para el libro,Equador
8520916368,es un codigo ISBN de una edicion publicada por,Nova Fronteira
8520916368,está escrito en,Portugués
9788520916360,es un codigo ISBN para el libro,Equador
9788520916360,es un codigo ISBN de una edicion publicada por,Nova Fronteira
9788520916360,está escrito en,Portugués
Miguel Sousa Tavares,es autor de la obra,Equador
Equador,pertenece al género,Governors
Equador,pertenece al género,Fiction
Equador,pertenece al género,Slavery
9720034777,es un codigo ISBN para el libro,Último Olhar
9720034777,es un codigo ISBN de una edicion publicada por,Porto Editora
9789720034779,es un codigo ISBN para el libro,Último Olhar
9789720034779,es un codigo ISBN de una edicion publicada por,Porto Editora
Miguel Sousa Tavares,es autor de la obra,Último Olhar
9789897244056,es un codigo ISBN para el libro,Cebola Crua com Sal e Broa
9789897244056,es un codigo ISBN de una edicion publicada por,Clube do Autor
9897244050,es un codigo ISBN para el libro,Cebola Crua com Sal e Broa
9897244050,es un codigo ISBN de una edicion publicada por,Clube do Autor
Miguel Sousa Tavares,es autor de la obra,Cebola Crua com Sal e Broa
9789897240119,es un codigo ISBN para el libro,A história não acaba assim
9789897240119,es un codigo ISBN de una edicion publicada por,Clube do Autor
9789897240119,está escrito en,Portugués
Miguel Sousa Tavares,es autor de la obra,A história não acaba assim
A história não acaba assim,pertenece al género,Politics and government
9789895555536,es un codigo ISBN para el libro,Ukuhamba
9789895555536,es un codigo ISBN de una edicion publicada por,Oficina do Livro
9789895555536,está escrito en,Portugués
Miguel Sousa Tavares,es autor de la obra,Ukuhamba
Ukuhamba,pertenece al género,Animals
Ukuhamba,pertenece al género,Landscapes
Ukuhamba,pertenece al género,Description and travel
9789895555178,es un codigo ISBN para el libro,Ismael e Chopin
9789895555178,es un codigo ISBN de una edicion publicada por,Oficina do Livro
9789895555178,está escrito en,Portugués
Miguel Sousa Tavares,es autor de la obra,Ismael e Chopin
9789897240720,es un codigo ISBN para el libro,Madrugada suja
9789897240720,es un codigo ISBN de una edicion publicada por,Clube do Autor
9789897240720,está escrito en,Portugués
Miguel Sousa Tavares,es autor de la obra,Madrugada suja
9780747596622,es un codigo ISBN para el libro,Equator
9780747596622,es un codigo ISBN de una edicion publicada por,Bloomsbury USA
074759662X,es un codigo ISBN para el libro,Equator
074759662X,es un codigo ISBN de una edicion publicada por,Bloomsbury USA
Miguel Sousa Tavares,es autor de la obra,Equator
Equator,pertenece al género,"Portugal, fiction"
Equator,pertenece al género,"Fiction, historical"
9789895554645,es un codigo ISBN para el libro,No teu deserto
9789895554645,es un codigo ISBN de una edicion publicada por,Oficina do Livro
9789895554645,está escrito en,Portugués
Miguel Sousa Tavares,es autor de la obra,No teu deserto
9728579527,es un codigo ISBN para el libro,Anos perdidos
9728579527,es un codigo ISBN de una edicion publicada por,Oficina do Livro
9728579527,está escrito en,Portugués
Miguel Sousa Tavares,es autor de la obra,Anos perdidos
Anos perdidos,pertenece al género,Politics and government
Anos perdidos,pertenece al género,Socialism
Anos perdidos,pertenece al género,History
8535918981,es un codigo ISBN para el libro,Equador
8535918981,es un codigo ISBN de una edicion publicada por,Companhia das Letras3
9788535918984,es un codigo ISBN para el libro,Equador
9788535918984,es un codigo ISBN de una edicion publicada por,Companhia das Letras3
9782020669511,es un codigo ISBN para el libro,Equador
9782020669511,es un codigo ISBN de una edicion publicada por,SEUIL
202066951X,es un codigo ISBN para el libro,Equador
202066951X,es un codigo ISBN de una edicion publicada por,SEUIL
9895550138,es un codigo ISBN para el libro,Equador
9895550138,es un codigo ISBN de una edicion publicada por,Oficina do Livro
9895550138,está escrito en,Portugués
9895550138,es un codigo ISBN para el libro,Equador. Romance
Miguel Sousa Tavares,es autor de la obra,Equador. Romance
9780747581741,es un codigo ISBN para el libro,Equator
9780747581741,es un codigo ISBN de una edicion publicada por,Bloomsbury
9780747581741,está escrito en,Inglés
0747581746,es un codigo ISBN para el libro,Equator
0747581746,es un codigo ISBN de una edicion publicada por,Bloomsbury
0747581746,está escrito en,Inglés
Equator,pertenece al género,Fiction
Equator,pertenece al género,Governors
Equator,pertenece al género,Governors in fiction
9728579225,es un codigo ISBN para el libro,"Não te deixarei morrer, David Crockett"
9728579225,es un codigo ISBN de una edicion publicada por,Oficina do Livro
9728579225,es un codigo ISBN de una edicion publicada por,nan
9728579225,está escrito en,Portugués
Miguel Sousa Tavares,es autor de la obra,"Não te deixarei morrer, David Crockett"
9788535912234,es un codigo ISBN para el libro,Rio das flores
9788535912234,es un codigo ISBN de una edicion publicada por,Companhia das Letras
9788535912234,está escrito en,Portugués
