Obra,Relación,Fecha de Publicación
Vida y obra de José Milla,fue_publicado_en,1982-01-01 00:00:00
"Para comprender ""El señor presidente""",fue_publicado_en,1972-01-01 00:00:00
David Vela,fue_publicado_en,2001-01-01 00:00:00
Bibliografías de autores guatemaltecos,fue_publicado_en,1962-01-01 00:00:00
Cincuenta años de la producción literaria del doctor Carlos Martínez Durán (1923-1973),fue_publicado_en,1973-01-01 00:00:00
Identificación de autores guatemaltecos,fue_publicado_en,1962-01-01 00:00:00
La bibliografía en Guatemala,fue_publicado_en,1969-01-01 00:00:00
"Monografía bibliográfica de libros, folletos, separatas y artículos en revistas escritos por los catedráticos de la Facultad de Humanidades de la Universidad de San Carlos de Guatemala",fue_publicado_en,1954-01-01 00:00:00
"Series guatemaltecas en el campo de las humanidades, 1886-1962",fue_publicado_en,1962-01-01 00:00:00
Bibliografía sobre métodos y técnicas de investigación,fue_publicado_en,1973-01-01 00:00:00
Cincuenta años de la producción literaria del doctor Carlos Martínez Durán (1923-1973),fue_publicado_en,1973-01-01 00:00:00
"Entre dos centenarios, 1910-1916",fue_publicado_en,1976-01-01 00:00:00
Genio y figura de Miguel Ángel Asturias,fue_publicado_en,1974-01-01 00:00:00
Mar del Plata,fue_publicado_en,1974-01-01 00:00:00
Genio y figura de Miguel Angel Asturias,fue_publicado_en,1975-01-01 00:00:00
"Miguel Angel Asturias, el gran lengua",fue_publicado_en,1999-01-01 00:00:00
La siesta del gorila y otros poemas,fue_publicado_en,1972-01-01 00:00:00
Voz y voto del geranio,fue_publicado_en,1943-01-01 00:00:00
Oír con los ojos,fue_publicado_en,1986-02-01 00:00:00
Caminos de ayer,fue_publicado_en,1990-01-01 00:00:00
Diamante negro,fue_publicado_en,1990-01-01 00:00:00
Diez colores nuevos,fue_publicado_en,1993-01-01 00:00:00
El bosque,fue_publicado_en,1955-01-01 00:00:00
El conejo de las orejas en reposo,fue_publicado_en,1990-01-01 00:00:00
El divino rostro,fue_publicado_en,1998-01-01 00:00:00
El hombre de las lámparas celestes,fue_publicado_en,1980-01-01 00:00:00
El magnicida,fue_publicado_en,1987-01-01 00:00:00
A fuego lento,fue_publicado_en,1946-01-01 00:00:00
Gente educada,fue_publicado_en,1997-01-01 00:00:00
Huitzil uan tuxtli =,fue_publicado_en,1998-01-01 00:00:00
La vuelta al mundo en 80 poemas,fue_publicado_en,2006-01-01 00:00:00
Oratorio del maíz,fue_publicado_en,1970-01-01 00:00:00
Palindromagia,fue_publicado_en,1983-01-01 00:00:00
"Poesía fundamental, 1943-1967",fue_publicado_en,1973-01-01 00:00:00
Tun y chirimía,fue_publicado_en,1978-01-01 00:00:00
Versos del tapanco,fue_publicado_en,1999-01-01 00:00:00
Antología latinoamericana de poesía de protesta en el siglo XX,fue_publicado_en,2013-01-01 00:00:00
Galería de gobernadores del soneto,fue_publicado_en,2002-01-01 00:00:00
El templo de los jaguares,fue_publicado_en,1990-01-01 00:00:00
Sonetos mexicas,fue_publicado_en,1987-01-01 00:00:00
Understanding the Bible,fue_publicado_en,1972-01-01 00:00:00
The preacher's portrait,fue_publicado_en,1961-01-01 00:00:00
The Contemporary Christian,fue_publicado_en,1992-01-01 00:00:00
El cuadro b&iacute;blico del predicador,fue_publicado_en,2004-09-20 00:00:00
Mapas Celestes Antiguos,fue_publicado_en,1999-12-01 00:00:00
Cuentos de Belice,fue_publicado_en,1961-01-01 00:00:00
Ancora en la arena,fue_publicado_en,1972-01-01 00:00:00
"Andrés Bello, bicentenario de su nacimiento",fue_publicado_en,1981-01-01 00:00:00
Cuento de amor,fue_publicado_en,1956-01-01 00:00:00
El desertor,fue_publicado_en,1961-01-01 00:00:00
El hombre y otros cuentos,fue_publicado_en,1998-01-01 00:00:00
El negro,fue_publicado_en,1958-01-01 00:00:00
El pantano y otros cuentos,fue_publicado_en,1998-01-01 00:00:00
Enrique Gómez Carrillo,fue_publicado_en,1973-01-01 00:00:00
Enrique Gomez Carrillo,fue_publicado_en,1973-01-01 00:00:00
Gómez Carrillo 30 años después,fue_publicado_en,1959-01-01 00:00:00
La huella del maniqui y otros cuentos,fue_publicado_en,1962-01-01 00:00:00
Máscara segunda,fue_publicado_en,1991-01-01 00:00:00
Rafael Heliodoro Valle,fue_publicado_en,1963-01-01 00:00:00
Bibliografía sumaria de Rafael Arévalo Martínez,fue_publicado_en,1984-01-01 00:00:00
Poesia guatemalteca,fue_publicado_en,1973-01-01 00:00:00
El mundo poético de Rudy Solares Gálvez,fue_publicado_en,1989-01-01 00:00:00
El Mundo poetica de Rudy Solares Galney,fue_publicado_en,1989-01-01 00:00:00
El señor embajador,fue_publicado_en,1998-01-01 00:00:00
"Guatemala, las líneas de su mano",fue_publicado_en,1955-01-01 00:00:00
Miguel Ángel Asturias,fue_publicado_en,1991-01-01 00:00:00
Dibujos de ciego,fue_publicado_en,1969-01-01 00:00:00
La revolución guatemalteca,fue_publicado_en,1955-01-01 00:00:00
Orozco,fue_publicado_en,1959-01-01 00:00:00
Pintura contemporánea de México,fue_publicado_en,1974-01-01 00:00:00
Quinta estación,fue_publicado_en,1972-01-01 00:00:00
Círculos concéntricos,fue_publicado_en,1967-01-01 00:00:00
Guatemala,fue_publicado_en,1965-01-01 00:00:00
André Breton,fue_publicado_en,1982-01-01 00:00:00
Carlos-Mérida,fue_publicado_en,1927-01-01 00:00:00
José Clemente Orozco,fue_publicado_en,1944-01-01 00:00:00
Poesía,fue_publicado_en,1948-01-01 00:00:00
Pequeña sinfonía del nuevo mundo,fue_publicado_en,1969-01-01 00:00:00
Antología,fue_publicado_en,1987-01-01 00:00:00
Apolo y Coatlicue,fue_publicado_en,1944-01-01 00:00:00
"Artaud, todavía",fue_publicado_en,2008-01-01 00:00:00
El brujo,fue_publicado_en,2002-01-01 00:00:00
El río,fue_publicado_en,1986-01-01 00:00:00
El sonámbulo,fue_publicado_en,1937-01-01 00:00:00
"Fez, ciudad santa de los árabes",fue_publicado_en,2002-01-01 00:00:00
Guatemala con una piedra adentro,fue_publicado_en,1983-01-01 00:00:00
Humanismo autóctono,fue_publicado_en,1999-01-01 00:00:00
"José Clemente Orozco, dos apuntes para un retrato",fue_publicado_en,1981-01-01 00:00:00
La canción de las razas,fue_publicado_en,2002-01-01 00:00:00
La nube y el reloj ..,fue_publicado_en,1940-01-01 00:00:00
Luna-Park,fue_publicado_en,2001-01-01 00:00:00
Lázaro,fue_publicado_en,1994-01-01 00:00:00
Malevich,fue_publicado_en,1983-01-01 00:00:00
Miguel Angel Asturias,fue_publicado_en,1991-01-01 00:00:00
México,fue_publicado_en,1964-01-01 00:00:00
"No es el fin, es el mar",fue_publicado_en,2004-01-01 00:00:00
Nuevo Mundo,fue_publicado_en,1960-01-01 00:00:00
Ojo/voz,fue_publicado_en,1988-01-01 00:00:00
Para deletrear el nombre de los colores,fue_publicado_en,1995-01-01 00:00:00
Perfiles,fue_publicado_en,1964-01-01 00:00:00
Pintura mexicana contemporánea,fue_publicado_en,1953-01-01 00:00:00
Poesías completas y algunas prosas,fue_publicado_en,1977-01-01 00:00:00
Quinta esación,fue_publicado_en,1972-01-01 00:00:00
"Retorno al futuro, Moscú, 1946",fue_publicado_en,1948-01-01 00:00:00
Toledo,fue_publicado_en,1987-01-01 00:00:00
El Rio,fue_publicado_en,1998-01-01 00:00:00
La Nube Y El Reloj / The Cloud And The Clock : Pintura Mexicana Contemporanea / Mexican Contemporary Paintings,fue_publicado_en,2004-07-01 00:00:00
Ojo - Voz,fue_publicado_en,1988-06-30 00:00:00
Miguel Ángel Asturias,fue_publicado_en,1991-01-01 00:00:00
Poesía de Luis Cardoza y Aragón,fue_publicado_en,2015-01-01 00:00:00
No es el fin. Es el mar,fue_publicado_en,2018-01-01 00:00:00
"Crónicas cinematográficas, 1935-1936",fue_publicado_en,2010-01-01 00:00:00
El Popol vuh,fue_publicado_en,2002-01-01 00:00:00
Rafael Landívar,fue_publicado_en,2002-01-01 00:00:00
"La solemnidad, cucaracha didáctica",fue_publicado_en,2002-01-01 00:00:00
La huelga de Dolores,fue_publicado_en,2002-01-01 00:00:00
Maelstrom,fue_publicado_en,2020-01-01 00:00:00
Rabinal-Achí,fue_publicado_en,1992-01-01 00:00:00
Guatemala; las líneas de su mano,fue_publicado_en,1968-01-01 00:00:00
Pequeña sinfonia del nuevo mundo,fue_publicado_en,1948-01-01 00:00:00
José Guadalupe Posada,fue_publicado_en,1963-01-01 00:00:00
Obra poetica,fue_publicado_en,1992-01-01 00:00:00
El placer de corresponder,fue_publicado_en,2004-01-01 00:00:00
Crónicas cinematográficas,fue_publicado_en,2010-01-01 00:00:00
Correspondencia del exilio,fue_publicado_en,2011-01-01 00:00:00
Tierra de belleza convulsiva,fue_publicado_en,1992-01-01 00:00:00
Rufino Tamayo,fue_publicado_en,1987-01-01 00:00:00
Lola Alvarez Bravo,fue_publicado_en,1982-01-01 00:00:00
Luis Cardoza y Aragón,fue_publicado_en,2001-01-01 00:00:00
Rabinal-Achí (El varón de Rabinal),fue_publicado_en,2001-01-01 00:00:00
Canto,fue_publicado_en,1994-01-01 00:00:00
"El agro ubérrimo, pasional, y trágico",fue_publicado_en,1968-01-01 00:00:00
El icosaedro de la alegría,fue_publicado_en,1966-01-01 00:00:00
Chipiacul,fue_publicado_en,1975-01-01 00:00:00
"El icosaedro de la alegría, Joaquín Barnoya Gálvez",fue_publicado_en,1966-01-01 00:00:00
La generación de 1920,fue_publicado_en,1971-01-01 00:00:00
Ocaso de una generación que hizo historia,fue_publicado_en,1980-01-01 00:00:00
"Sololá de mis recuerdos, 1905-1930",fue_publicado_en,1981-01-01 00:00:00
Cantos a la patría,fue_publicado_en,1972-01-01 00:00:00
Sumario del olvido,fue_publicado_en,1994-01-01 00:00:00
Antropos (la nueva filosofía),fue_publicado_en,1985-01-01 00:00:00
Del noveno círculo y Antología mínima,fue_publicado_en,1977-01-01 00:00:00
Ensayos--contra reloj,fue_publicado_en,1980-01-01 00:00:00
Hacia un nuevo humanismo,fue_publicado_en,1996-01-01 00:00:00
Literatura y psicoanálisis,fue_publicado_en,1979-01-01 00:00:00
Obra ensayística,fue_publicado_en,1985-01-01 00:00:00
Octavio Paz y su mundo de palabras,fue_publicado_en,1993-01-01 00:00:00
Signo XX,fue_publicado_en,1986-01-01 00:00:00
Sumario del recuerdo,fue_publicado_en,1994-01-01 00:00:00
Toda la poesía de Margarita Carrera,fue_publicado_en,1984-01-01 00:00:00
Antología personal,fue_publicado_en,1997-01-01 00:00:00
Ensayos,fue_publicado_en,1974-01-01 00:00:00
Ensayos sobre Borges,fue_publicado_en,1999-01-01 00:00:00
Antología personal de poesía,fue_publicado_en,1998-01-01 00:00:00
En la mirilla del jaguar,fue_publicado_en,2002-01-01 00:00:00
Desde dentro,fue_publicado_en,1964-01-01 00:00:00
Poemas de sangre y alba,fue_publicado_en,1969-01-01 00:00:00
Temática y romanticismo en la poesía de Juan Diéguez,fue_publicado_en,1957-01-01 00:00:00
Luchas contrahegemónicas y cambios políticos recientes de América Latina,fue_publicado_en,2008-01-01 00:00:00
En el ataúd del incrédulo,fue_publicado_en,2013-01-01 00:00:00
Don Camaleón,fue_publicado_en,1985-01-01 00:00:00
Las ideas políticas en el teatro de Manuel Galich,fue_publicado_en,1982-01-01 00:00:00
Cuentos psico eróticos,fue_publicado_en,1979-01-01 00:00:00
Hogar dulce hogar,fue_publicado_en,1982-01-01 00:00:00
Biografías de siete grandes escritores guatemaltecos,fue_publicado_en,1997-01-01 00:00:00
La comedia de los perfiles,fue_publicado_en,1998-01-01 00:00:00
Como era Miguel Angel Asturias?,fue_publicado_en,1975-01-01 00:00:00
"Hogar, dulce hogar",fue_publicado_en,1984-01-01 00:00:00
Prosas a la muerte de mi padre,fue_publicado_en,1986-01-01 00:00:00
Diorama en torno a la obra de Miguel Ángel Asturias,fue_publicado_en,2017-01-01 00:00:00
"Rubén Darío, Enrique Gómez Carrillo y el modernismo",fue_publicado_en,2016-01-01 00:00:00
Buscando el sendero,fue_publicado_en,1967-01-01 00:00:00
Cómo era Miguel Angel Asturias?,fue_publicado_en,1975-01-01 00:00:00
Costumbres de Guatemala,fue_publicado_en,1986-01-01 00:00:00
Crítica,fue_publicado_en,1984-01-01 00:00:00
Cuando el arte muera,fue_publicado_en,1973-01-01 00:00:00
Diario de un tiempo escindido,fue_publicado_en,1988-01-01 00:00:00
El contar de los contares,fue_publicado_en,1997-01-01 00:00:00
"Freud, Marcuse, Fromm, Reich, Proust, Wilde, Ortega y Gasset, Nietzsche, Beckett y otros-- vrs. Carrera",fue_publicado_en,1981-01-01 00:00:00
La apetecida esperanza de tu muerte,fue_publicado_en,1995-01-01 00:00:00
Las ocho novelas de Rafael Arévalo Martínez,fue_publicado_en,1975-01-01 00:00:00
Tratado de fascinología y de muerte,fue_publicado_en,2003-01-01 00:00:00
Panorama de la poesía femenina guatemalteca del siglo XX,fue_publicado_en,1983-01-01 00:00:00
La experiencia italiana de Miguel Ángel Asturias (1959-1973),fue_publicado_en,2013-01-01 00:00:00
L'ispanoamericanismo italiano da Milano a Milano,fue_publicado_en,2007-01-01 00:00:00
"Cuando quiero hallar las voces, encuentro con los afectos",fue_publicado_en,2013-01-01 00:00:00
Atlas danzario de Guatemala,fue_publicado_en,1996-01-01 00:00:00
La llama del retorno,fue_publicado_en,1984-01-01 00:00:00
Detrás de la máscara,fue_publicado_en,1989-01-01 00:00:00
El español,fue_publicado_en,1990-01-01 00:00:00
El valle de la culebra,fue_publicado_en,1999-01-01 00:00:00
"Talleres, trajes y danzas tradicionales de Guatemala",fue_publicado_en,1987-01-01 00:00:00
Vertebralidades,fue_publicado_en,2011-01-01 00:00:00
Novelario,fue_publicado_en,2018-01-01 00:00:00
Parlamentos y recitados en las danzas tradicionales de Guatemala,fue_publicado_en,2011-01-01 00:00:00
La Conversión de San Pablo,fue_publicado_en,2004-01-01 00:00:00
!Casi feliz--!,fue_publicado_en,2009-01-01 00:00:00
El último Katun,fue_publicado_en,2000-01-01 00:00:00
Ofensiva final,fue_publicado_en,1992-01-01 00:00:00
Los gigantes en Guatemala,fue_publicado_en,1997-01-01 00:00:00
"Cambios económicos producidos por la expansión de la horticultura de exportación en la organización social de las configuraciones socioculturales de Patzicía y Zaragoza, Chimaltenango",fue_publicado_en,1991-01-01 00:00:00
Donde acaban los caminos,fue_publicado_en,1966-01-01 00:00:00
Anaité,fue_publicado_en,1988-01-01 00:00:00
Anaite,fue_publicado_en,1948-01-01 00:00:00
Una manera de morir,fue_publicado_en,1957-01-01 00:00:00
Entre la piedra y la cruz,fue_publicado_en,1948-01-01 00:00:00
Las piedras vivas,fue_publicado_en,1965-01-01 00:00:00
10 cuentos,fue_publicado_en,1983-01-01 00:00:00
Cabagüil,fue_publicado_en,1946-01-01 00:00:00
Casi todos los cuentos,fue_publicado_en,1974-01-01 00:00:00
Cuentos de la biblia,fue_publicado_en,2000-01-01 00:00:00
Bibliografía sociopolítica latinoamericana,fue_publicado_en,1968-01-01 00:00:00
Cuentos de derrota y esperanza,fue_publicado_en,1962-01-01 00:00:00
Los desencontrados,fue_publicado_en,1976-01-01 00:00:00
Los signos del hombre,fue_publicado_en,1985-01-01 00:00:00
La cueva sin quietud,fue_publicado_en,1949-01-01 00:00:00
La Isla De Las Navajas (Tierra Firme),fue_publicado_en,1993-06-28 00:00:00
"Obras literarias triunfadoras del LX Certamen de Juegos Florales Centroamericanos, México y el Caribe dedicados al intelectual guatemalteco Mario Monteforte Toledo, 1997",fue_publicado_en,1997-01-01 00:00:00
Pájaros feos que cantan,fue_publicado_en,2012-01-01 00:00:00
Manolo Gallardo,fue_publicado_en,2008-01-01 00:00:00
La isla de las navajas = Ri utukel ulew re ri ch'ich',fue_publicado_en,2001-01-01 00:00:00
Las piedras vivas; escultura y sociedad en México,fue_publicado_en,1965-01-01 00:00:00
Una democracia a prueba de fuego,fue_publicado_en,1949-01-01 00:00:00
Visión cristiana de la política,fue_publicado_en,2002-01-01 00:00:00
3 [I.e. Tres] ensayos al servicio del mundo que nace,fue_publicado_en,1962-01-01 00:00:00
Beatriz Caso,fue_publicado_en,1979-01-01 00:00:00
Centro America,fue_publicado_en,1972-01-01 00:00:00
"Centro América / Mario Monteforte Toledo. Colaboraron: Gérard Pierre-Charles, Catalina Gougain de Contreras, Rolando Collado",fue_publicado_en,1972-01-01 00:00:00
Conversaciones con Mathias Goeritz,fue_publicado_en,1993-01-01 00:00:00
Teatro Mario Monteforte Toledo,fue_publicado_en,2002-01-01 00:00:00
Llegaron del mar,fue_publicado_en,1966-01-01 00:00:00
El escondido,fue_publicado_en,1994-01-01 00:00:00
El Santo de fuego,fue_publicado_en,1986-01-01 00:00:00
Las cosas y el olvido,fue_publicado_en,2003-01-01 00:00:00
"La solución militar a la peruana, 1968-1970",fue_publicado_en,1973-01-01 00:00:00
Los adoradores de la muerte,fue_publicado_en,2001-01-01 00:00:00
Los trabajadores y las prestaciones sociales,fue_publicado_en,1982-01-01 00:00:00
Mario Monteforte Toledo,fue_publicado_en,2002-01-01 00:00:00
Mirada sobre Latinoamerica,fue_publicado_en,1975-01-01 00:00:00
Mirada sobre Latinoamérica,fue_publicado_en,1971-01-01 00:00:00
Retratos hablados,fue_publicado_en,1996-01-01 00:00:00
Tiempos de renuevo,fue_publicado_en,1994-01-01 00:00:00
Unas  vísperas muy largas,fue_publicado_en,1996-01-01 00:00:00
Cuentos de la Biblia,fue_publicado_en,2003-09-01 00:00:00
Guatemala,fue_publicado_en,1959-01-01 00:00:00
La isla de las navajas,fue_publicado_en,1993-01-01 00:00:00
La reforma agraria en Italia,fue_publicado_en,1963-01-01 00:00:00
Las formas y los días,fue_publicado_en,1989-01-01 00:00:00
Los gringos,fue_publicado_en,1994-01-01 00:00:00
Mirada sobre Latinoamérica (ensayos sociológicos),fue_publicado_en,1971-01-01 00:00:00
Palabras del retorno,fue_publicado_en,1992-01-01 00:00:00
Partidos políticos de Iberoamérica,fue_publicado_en,1961-01-01 00:00:00
"Literatura, ideología y lenguaje",fue_publicado_en,1976-01-01 00:00:00
El Discurso político,fue_publicado_en,1980-01-01 00:00:00
Qué es y comó es el guatemalteco,fue_publicado_en,2010-01-01 00:00:00
Las neurosis de los hombres celebres en la historia argentina,fue_publicado_en,1878-01-01 00:00:00
Las multitudes argentinas,fue_publicado_en,1934-01-01 00:00:00
Rosas y su tiempo,fue_publicado_en,1907-01-01 00:00:00
A martillo limpio,fue_publicado_en,1959-01-01 00:00:00
La locura en la historia,fue_publicado_en,1933-01-01 00:00:00
Los simuladores del talento en las luchas por la personalidad y la vida,fue_publicado_en,1904-01-01 00:00:00
Antecedentes de la historia social latinoamericana,fue_publicado_en,2009-01-01 00:00:00
Orgullo Prieto,fue_publicado_en,2023-01-01 00:00:00
El hombre del Marañon,fue_publicado_en,1988-01-01 00:00:00
Exilios y desexilios,fue_publicado_en,2011-01-01 00:00:00
Don José Mejía Lequerica en las Cortes de Cádiz de 1810 a 1813 (o sea el principal defensor de los intereses de la América española en la más grande asamblea de la peníncula),fue_publicado_en,1913-01-01 00:00:00
Los centroamericanos,fue_publicado_en,2002-01-01 00:00:00
Al pie de la colina,fue_publicado_en,1990-01-01 00:00:00
La muerte en sí menor,fue_publicado_en,1997-01-01 00:00:00
Servicios públicos municipales,fue_publicado_en,1994-01-01 00:00:00
Simples Historias De Amor (y algunos otros consejos),fue_publicado_en,2023-01-01 00:00:00
La estructura organizacional : principales enfoques,fue_publicado_en,1988-01-01 00:00:00
"El hombre del Marañón, vida de Manuel Antonio Mesones Muro",fue_publicado_en,1943-01-01 00:00:00
Plagios de buena familia,fue_publicado_en,1964-01-01 00:00:00
"Rumbo a Honduras, 1538-1695, Sevilla - España",fue_publicado_en,1990-01-01 00:00:00
Secuestrados,fue_publicado_en,1998-01-01 00:00:00
Sucesos Que No Ocurrieron en Este Mundo ni en Este Tiempo,fue_publicado_en,2019-01-01 00:00:00
La Unión Europea como modelo de integración,fue_publicado_en,2008-01-01 00:00:00
